group,datasetName,datasetId,formula,adduct,chemMod,ion,mz,msm,fdr,rhoSpatial,rhoSpectral,rhoChaos,moleculeNames,moleculeIds,minIntensity,maxIntensity,totalIntensity,isomers,isobars,offSample,rawOffSampleProb,isobarIons
Iowa State University,gta3619,2025-06-19_16h57m41s,C7H15N3O2,M+H,,C7H15N3O2+H+,174.1237032,0.790369,0.1,0.7954746455878415,0.9953049138600142,0.9982685433422699,Indospicine,CNP0377487,0,93696.39844,97181248,1,0,,,
Iowa State University,gta3619,2025-06-19_16h57m41s,C17H14O7,M+H,,C17H14O7+H+,331.0812292,0.7822468,0.1,0.8011681985559473,0.9777340354527433,0.9986179960943368,"8,9,11-trimethoxy-2H,10H-[1,3]dioxolo[4,5-b]xanthen-10-one, Morelosin, Eupalitin, Tamaridone, Cirsiliol, 5,6,3'-Trihydroxy-7,2'-Dimethoxyisoflavone, 5,6,4'-Trihydroxy-7,3'-Dimethoxyflavone, Caryatin, Laurentinol, 5,7,8-Trihydroxy-3,4'-Dimethoxyflavone, Laxanthone Iii, Tricin, 5,6,4'-Trihydroxy-7,3'-Dimethoxyisoflavone, Thymusin, 8-C-Methylquercetin 3-Methyl Ether, Herbacetin 3,7-Dimethyl Ether, Remerin, 8,3',4'-Trihydroxy-5,7-Dimethoxy-4-Phenylcoumarin, 7,8,4'-Trihydroxy-3,3'-Dimethoxyflavone, (6Ar12Ar)-3410-Trihydroxy-8-Methoxy-612-Dioxabenz(A)Anthracen-7(5H6Ah12Ah)-One, Hildecarpin, Betuletol, 5,6-dihydroxy-2-(4-hydroxy-3-methoxyphenyl)-8-methoxy-4H-chromen-4-one, 1,2,8-trihydroxy-6,7-dimethoxy-3-methyl-9,10-dihydroanthracene-9,10-dione, 5,6,7-Trihydroxy-3,4'-Dimethoxyflavone, 7,8,3'-Trihydroxy-6,4'-Dimethoxyisoflavone, 5,6,8-Trihydroxy-7,4'-Dimethoxyflavone, 6-C-Methylquercetin 3-Methyl Ether, 6,7,4'-Trihydroxy-3',5'-Dimethoxyflavone, 3,5,2'-Trihydroxy-7,5'-Dimethoxyflavone, Andinermal C, Desmethoxysudachitin, 3,7-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)-5-methoxy-4H-chromen-4-one, (-)-4,11,12A-Trihydroxy-9-Methoxyrotenone, Viscidulin Ii, 3,5,6-trihydroxy-7-methoxy-2-(4-methoxyphenyl)-4H-chromen-4-one, Iristectrigenin B, (6Ar12Ar)-2310-Trihydroxy-8-Methoxy-612-Dioxabenz(A)Anthracen-7(5H6Ah12Ah)-One, 5,7,4'-Trihydroxy-6,8-Dimethoxyisoflavone, Dillenetin, Rhamnazin, Olibergin A, Prudomestin, 6,7,3'-Trihydroxy-5,2'-Dimethoxyisoflavone, 5,8,3'-Trihydroxy-7,2'-Dimethoxyisoflavone, Quercetin 3,4'-Dimethyl Ether, Jaceosidin, Ayi_God_Ub_006.1, Tephrocarpin, 5,7,2'-Trihydroxy-8,6'-Dimethoxyflavone","CNP0105268, CNP0105978, CNP0106984, CNP0115344, CNP0127115, CNP0131986, CNP0134735, CNP0137279, CNP0139366, CNP0140958, CNP0145628, CNP0147465, CNP0162199, CNP0164077, CNP0164683, CNP0168547, CNP0169304, CNP0171412, CNP0171453, CNP0171855, CNP0171963, CNP0173827, CNP0179878, CNP0194341, CNP0194709, CNP0195274, CNP0196088, CNP0196361, CNP0199742, CNP0203056, CNP0208545, CNP0209987, CNP0214218, CNP0216190, CNP0220553, CNP0224319, CNP0224733, CNP0227106, CNP0228070, CNP0229011, CNP0237570, CNP0245513, CNP0246389, CNP0249867, CNP0252415, CNP0255161, CNP0257120, CNP0257241, CNP0258403, CNP0261890",0,41221.48047,10628972,50,0,,,
Iowa State University,gta3619,2025-06-19_16h57m41s,C5H10N2O,M+H,,C5H10N2O+H+,115.08658937499999,0.7817222,0.1,0.7845766600288798,0.9974961683803557,0.998862758,pyrrolidine-1-carboxamide,CNP0254929,0,224621.7031,160707792,1,0,,,
Iowa State University,gta3619,2025-06-19_16h57m41s,C15H11O6,M+H,,C15H11O6+H+,288.0628395,0.7814823,0.1,0.7889694382943946,0.9918734921120061,0.9986255619781631,"5,7-dihydroxy-2-(3,4,5-trihydroxyphenyl)-1Î»<sup>4</sup>-chromen-1-ylium",CNP0028799,0,62564.36328,20589600,1,1,,,C11H14NO6P+H+
Iowa State University,gta3619,2025-06-19_16h57m41s,C16H10O4,M+H,,C16H10O4+H+,267.0651852,0.7805564,0.1,0.7872103971957463,0.9932789787681511,0.9982566522480011,"Aristolide B, Demethylaristofolin E, 2-Carbomethoxy-9,10-Anthraquinone","CNP0183967, CNP0218232, CNP0384131",0,42761.83594,16796746,3,1,,,C11H12N2O6+
Iowa State University,gta3619,2025-06-19_16h57m41s,C17H12O3,M+H,,C17H12O3+H+,265.0859207,0.7752549,0.1,0.7878332769943075,0.9852267090458937,0.9987896096831226,"6,14-dimethyl-12,16-dioxatetracyclo[8.7.0.0??,???.0????,?????]heptadeca-1,3,5,7,9,11(15),13-heptaen-17-one, 6,14-dimethyl-12,17-dioxatetracyclo[8.7.0.0??,???.0????,?????]heptadeca-1,3,5,7,9,11(15),13-heptaen-16-one, 13-hydroxy-12,14-dimethyl-2-oxatetracyclo[6.6.2.0???,?????.0????,?????]hexadeca-1(14),4,6,8,10,12,15-heptaen-3-one, 5-Hydroxy-2-Styrylchromone, 2'-Hydroxyfurano[2'',3'':4',3']Chalcone","CNP0206775, CNP0220485, CNP0222206, CNP0263116, CNP0311086",0,31673.01758,11110169,5,1,,,C9H16N2O5S+H+
Iowa State University,gta3619,2025-06-19_16h57m41s,C18H14O6,M+H,,C18H14O6+H+,327.0863146,0.77184236,0.1,0.7898864204884888,0.9786372255299788,0.9984865974092599,"1,3,5-Trihydroxy-13,13-Dimethyl-2H-Pyran[7,6-B]Xanthone, (2R,3R,4E)-2-(4-Hydroxyphenyl)-4-[(4-Hydroxyphenyl)Methylidene]-5-Oxooxolane-3-Carboxylic Acid, Isojacareubin, Rugosaflavonoid A, Globulixanthone C, Demethoxykanugin, Psoroxanthin, Atroviridin, Boeravinone A, Oblongixanthone A, Jacareubin, Maximaisoflavone D, 5,7-Dimethoxy-3',4'-Methylenedioxy-4-Phenylcoumarin, 3-[(2H-1,3-benzodioxol-5-yl)methyl]-5,7-dihydroxy-6-methyl-4H-chromen-4-one, 2-(2H-1,3-benzodioxol-5-yl)-5,7-dimethoxy-4H-chromen-4-one, Morusignin C, Milletenin C, 7,8-Dimethoxy-3',4'-Methylenedioxyisoflavone, 3,5-Dimethoxy-6,7-Methylenedioxyflavone, Millettocalyxin A, Toxyloxanthone B, 7,8-Dimethoxy-3',4'-Methylenedioxyflavone","CNP0102900, CNP0107277, CNP0109816, CNP0125427, CNP0130426, CNP0137636, CNP0149298, CNP0149365, CNP0157344, CNP0161472, CNP0178621, CNP0190913, CNP0281918, CNP0295391, CNP0307414, CNP0310355, CNP0319541, CNP0362021, CNP0365656, CNP0378432, CNP0395641, CNP0400026",0,56124.66797,21847794,22,1,,,C4HF7O2-O+C5H12N3O+
Iowa State University,gta3619,2025-06-19_16h57m41s,C14H12O4,M+H,,C14H12O4+H+,245.08083529899997,0.7581752,0.1,0.7679486050530767,0.9890071991288829,0.9982468525708907,"4-benzoyl-6-methoxybenzene-1,3-diol, Eriobofuran, Oxyresveratrol, 2,2',3,3'-Tetrahydroxystilbene, Belamphenone, benzyl 2,6-dihydroxybenzoate, Cedrecoumarin A, 2,6-Dihydroxy-4-Methoxybenzophenone, Piceatannol, 5-hydroxy-4-methoxy-3-methyl-1H,3H-naphtho[2,3-c]furan-1-one, 4-methoxy-6-(3-phenyloxiran-2-yl)-2H-pyran-2-one, 2,3,5,7-Tetrahydroxy-9,10-Dihydrophenanthrene, Fulvoplumierin, Gnetol, 5-hydroxy-8,8-dimethyl-2H,8H-pyrano[2,3-h]chromen-2-one, 7-methoxy-8-(3-oxobut-1-en-1-yl)-2H-chromen-2-one, Cearoin, (+)-Elisin, Wyerone Acid, Suberenone, 2-(2-hydroxypropan-2-yl)-7H-furo[3,2-g]chromen-7-one, Alloxanthoxyletol, Norbraylin, Seselinol, 7-(but-2-en-1-ylidene)-4-(2-hydroxyacetyl)-1H,7H-cyclopenta[c]pyran-1-one, 4'-Hydroxydehydrokawain, Obliquin","CNP0076863, CNP0107588, CNP0120440, CNP0125559, CNP0139068, CNP0145333, CNP0154129, CNP0154668, CNP0171967, CNP0174785, CNP0179228, CNP0181678, CNP0183824, CNP0184230, CNP0193237, CNP0204291, CNP0215931, CNP0227984, CNP0228350, CNP0235000, CNP0244482, CNP0292467, CNP0299991, CNP0310393, CNP0325688, CNP0333334, CNP0404636",0,43868.32031,23352648,27,1,,,C12H11N3O3+
Iowa State University,gta3619,2025-06-19_16h57m41s,C15H14O4,M+H,,C15H14O4+H+,259.0964854,0.75698084,0.1,0.7674404219713721,0.9875432077069721,0.9988128169663439,"5-[2-(4-hydroxy-2-methoxyphenyl)ethenyl]benzene-1,3-diol, 4,5-dihydroxy-3-(3-methylbut-2-en-1-yl)-1,2-dihydronaphthalene-1,2-dione, Xanthoxyloin, Luvangetin, (+)-Dihydroeleutherinol, Mansonone H, Cirrhopetalinin, Epidistenin, (2S,3R)-2,3-Epoxy-2,3-Dihydro-8-Hydroxylapacho, Plicatol C, 2,5-dihydroxy-3-(3-methylbut-2-en-1-yl)-1,4-dihydronaphthalene-1,4-dione, Ptaeroxylin, (3R)-7-Hydroxy-Alpha-Dunnione, Braylin, Benzyl_2-Hydroxy-6-Methoxybenzoate, Isorhapotogenin, Murralongin, 7-methoxy-8-(3-methyl-2-oxobut-3-en-1-yl)-2H-chromen-2-one, 7-methoxy-8-[3-(prop-1-en-2-yl)oxiran-2-yl]-2H-chromen-2-one, Stenocarpoquinone B, Wyerone, 9-Hydroxy-2,2-Dimethyl-3,4-Dihydrobenzo[G]Chromene-5,10-Dione, 5-methoxy-9,10-dihydrophenanthrene-2,4,7-triol, 9-Oxoisodehydroleucodin, Mansonone I, Peroxycacalonol, Lunularic Acid, Cochinolide, Apigeniflavan, Yangonin, Pontigenin, 4-hydroxy-2,2-dimethyl-2H,3H,4H,5H,10H-naphtho[2,3-b]pyran-5,10-dione, 2',4',6'-Trihydroxydihydrochalcone, Peucedanin, Merrekentrone B, Emmotin D, Hibiscoquinone A, Ephemeranthol C, Davidigenin, Miliusolide, (R)-8-Hydroxy-Alpha-Dunnione, Alloxanthoxyletin, Dehydrooxoperezinone, 5-Methoxyseselin, Micromarin G, Alloptaeroxylin, Thespesone, 7-methoxy-6-(3-methylbut-2-enoyl)-2H-chromen-2-one, Nidemone, 3-(2,4-dihydroxyphenyl)-1-(4-hydroxyphenyl)propan-1-one","CNP0080036, CNP0086205, CNP0105066, CNP0107704, CNP0109675, CNP0111425, CNP0116869, CNP0117770, CNP0129252, CNP0129801, CNP0137830, CNP0149489, CNP0155305, CNP0159250, CNP0164478, CNP0168428, CNP0177394, CNP0190829, CNP0195264, CNP0195405, CNP0200907, CNP0203597, CNP0207982, CNP0213150, CNP0215612, CNP0223001, CNP0233600, CNP0235651, CNP0236256, CNP0238573, CNP0241461, CNP0249885, CNP0249923, CNP0251233, CNP0252779, CNP0252824, CNP0265865, CNP0266363, CNP0273603, CNP0280794, CNP0295588, CNP0297302, CNP0302174, CNP0304127, CNP0310228, CNP0310725, CNP0311782, CNP0313604, CNP0314273, CNP0323528",0,52158.125,21536116,50,0,,,
Iowa State University,gta3619,2025-06-19_16h57m41s,C20H16O4,M+H,,C20H16O4+H+,321.11213542700006,0.75677365,0.1,0.779298207,0.9718449735846256,0.9992297179773885,"Crotafuran A, Anhydrotuberosin, Bidwillon C, Corylin, 3-(4-hydroxyphenyl)-8,8-dimethyl-4H,8H-pyrano[3,2-g]chromen-4-one, 5-Hydroxy-6'',6''-Dimethylpyrano[2'',3'':7,8]Flavone","CNP0123105, CNP0213067, CNP0223557, CNP0227402, CNP0312838, CNP0426246",0,71892.4375,9580035,6,3,,,"C11H17N3O8+H+, C16H20ClN3S+H+, C15H18N2O6+"
Iowa State University,gta3619,2025-06-19_16h57m41s,C8H8O2,M+H,,C8H8O2+H+,137.0597059,0.75413555,0.1,0.7603017548111632,0.9929265634064574,0.998955877,"3-(furan-2-yl)-2-methylprop-2-enal, 3'-Hydroxyacetophenone, P-Toluic Acid, Methylbenzoate, Anisal, benzyl formate, Phenylacetate, Piceol, 2-hydroxy-1-phenylethan-1-one","CNP0085269, CNP0108325, CNP0232170, CNP0233777, CNP0234469, CNP0294760, CNP0311203, CNP0327993, CNP0334071",0,121251.875,68077952,9,0,,,
Iowa State University,gta3619,2025-06-19_16h57m41s,C27H40O9,M+H,,C27H40O9+H+,509.27450929500003,0.7538953,0.1,0.7661541888659382,0.9852404806727573,0.9987403494514425,"3a-hydroxy-9a,11a-dimethyl-1-(2-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}acetyl)-1H,2H,3H,3aH,3bH,4H,5H,7H,8H,9H,9aH,9bH,10H,11H,11aH-cyclopenta[a]phenanthren-7-one, 4,5-bis(acetyloxy)-2-methyl-6-{[6-methyl-2-(4-methylcyclohex-3-en-1-yl)-5-oxohept-6-en-2-yl]oxy}oxan-3-yl acetate","CNP0183282, CNP0187070",0,20138.98633,10040246,2,4,,,"C23H25NO5-O+C5H12N3O+, C28H36N4O5+H+, C20H26O8-O+C5H12N3O+H+, C20H28O8-O+C5H12N3O+"
Iowa State University,gta3619,2025-06-19_16h57m41s,C10H15N3,M+H,,C10H15N3+H+,178.13387391499998,0.75275815,0.1,0.7610258007800615,0.9905678836764935,0.9985546522131888,1400W,CNP0327302,0,54292.57422,34901440,1,0,,,
Iowa State University,gta3619,2025-06-19_16h57m41s,C22H18O5,M+H,,C22H18O5+H+,363.12270011100003,0.7516715,0.1,0.7929878742917406,0.9483265566097668,0.9995478832716811,"1-(4-hydroxybenzoyl)-4-methoxy-9,10-dihydrophenanthrene-2,7-diol, Chamanetin, Disparfuran B, Isodisparfuran A, Isochamanetin","CNP0076919, CNP0173562, CNP0193274, CNP0303319, CNP0411259",0,86536.23438,3172434.5,5,2,,,"C13H11ClOS-O+C5H12N3O+, C11H10N2OS2-O+C5H12N3O+"
Iowa State University,gta3619,2025-06-19_16h57m41s,C19H23N3O4,M+H,,C19H23N3O4+H+,358.17613265100005,0.7494134,0.1,0.7626187066539087,0.9841055940823261,0.9985557083906464,Catuabine D,CNP0117095,0,35412.88281,22043588,1,2,,,"C9H12N2O6-O+C5H12N3O+H+, C21H26O5+"
Iowa State University,gta3619,2025-06-19_16h57m41s,C11H14NO6P,M+H,,C11H14NO6P+H+,288.06315060300005,0.74894994,0.1,0.7591913699605045,0.9878678369393583,0.9986255619781631,1-C-(Indol-3-Yl)Glycerol 3-Phosphate(2-),CNP0122582,0,62564.36328,20589600,1,2,,,"C15H11O6+H+, C15H12O6+"
Iowa State University,gta3619,2025-06-19_16h57m41s,C17H14O4,M+H,,C17H14O4+H+,283.0964854,0.7468246,0.1,0.7541558672366847,0.9915940882099292,0.9986736085285732,"Matteuorien, Cryptocaryanone B, 74'-Dimethoxyflavone, Anhydrovariabilin, 6-hydroxy-2-[2-(2-hydroxyphenyl)ethyl]-4H-chromen-4-one, 6,7-dimethoxy-1-methyl-9,10-dihydroanthracene-9,10-dione, Cryptocaryone, 5,8-dihydroxy-2-(2-phenylethyl)-4H-chromen-4-one, Agrostophyllin, Bonducellin, 3',4'-Dimethoxyflavone, Methyldalbergin, 5-Hydroxy-7-Methoxy-6-Methylflavone, 5-hydroxy-2-(4-methoxyphenyl)-7-methyl-4H-chromen-4-one, 2',5'-Dimethoxyflavone, 7-methoxy-3-(4-methoxyphenyl)-4H-chromen-4-one, Chrysin Dimethyl Ether, Castillene E, 3,7-Dimethoxyflavone, 5,6-Dimethoxyflavone, 7,8-Dimethoxyflavone, 6-hydroxy-2-[2-(4-hydroxyphenyl)ethyl]-4H-chromen-4-one, 6,3'-Dimethoxyflavone","CNP0116160, CNP0125583, CNP0155456, CNP0157494, CNP0173699, CNP0174551, CNP0190669, CNP0207359, CNP0207402, CNP0219129, CNP0223554, CNP0226881, CNP0238309, CNP0243338, CNP0256327, CNP0264833, CNP0283010, CNP0307198, CNP0318221, CNP0319079, CNP0321173, CNP0329651, CNP0395655",0,29891.27539,12936958,23,2,,,"C10H13N5O5+H+, C3H7O6P-O+C5H12N3O+"
Iowa State University,gta3619,2025-06-19_16h57m41s,C28H36N4O5,M+H,,C28H36N4O5+H+,509.2758467,0.7336903,0.1,0.7493883386490243,0.9802870196598483,0.9987403494514425,(+)-N(6)-Hydroxyaphelandrine,CNP0163670,0,20138.98633,10040246,1,3,,,"C20H26O8-O+C5H12N3O+H+, C27H40O9+H+, C20H28O8-O+C5H12N3O+"
Iowa State University,gta3619,2025-06-19_16h57m41s,C10H8O3,M+H,,C10H8O3+H+,177.0546206,0.7322223,0.1,0.735378769,0.9976367852775062,0.9980663293985385,"Naphthalene-1,4,5-Triol, Ayapanin, 6-hydroxy-7-methyl-2H-chromen-2-one, (E)-34-Methylenedioxycinnamaldehyde, Hymecromone","CNP0107196, CNP0107419, CNP0231681, CNP0233065, CNP0323480",0,83597.71094,63474600,5,0,,,
Iowa State University,gta3619,2025-06-19_16h57m41s,C13H10O3,M+H,,C13H10O3+H+,215.0702706,0.7280787,0.1,0.7387379081950667,0.987305079,0.9982436882546653,"4-Formyl-1-Methoxycarbonylazulene, Mycosinol, Anhydrobarakol","CNP0149255, CNP0164702, CNP0330932",0,37369.75781,18419900,3,0,,,
Iowa State University,gta3619,2025-06-19_16h57m41s,C27H38O8,M+H,,C27H38O8+H+,491.2639446,0.71861947,0.1,0.7359100947550514,0.9781568477803894,0.9983106716110425,"Casearlucin B, 11-Episcutecyprin","CNP0217228, CNP0290120",0,19737.22461,10301994,2,2,,,"C23H23NO4-O+C5H12N3O+, C20H24O7-O+C5H12N3O+H+"
Iowa State University,gta3619,2025-06-19_16h57m41s,C8H4O3,M+H,,C8H4O3+H+,149.0233204,0.71605486,0.1,0.7216746355044906,0.9937093649249036,0.9984940436053046,Phthalic Anhydride,CNP0332462,0,80441.64844,59780764,1,0,,,
Iowa State University,gta3619,2025-06-19_16h57m41s,C12H12O4,M+H,,C12H12O4+H+,221.08083529899997,0.713793,0.1,0.7223073865379775,0.9891320853419336,0.9990699784507202,"2-methoxy-4-(3-oxoprop-1-en-1-yl)phenyl acetate, 2-N-Propyl-5,7-Dihydroxychromone, 5-hydroxy-7-methoxy-2,8-dimethyl-4H-chromen-4-one, Siderin, (Z)-3-Ethylidene-6,7-Dimethoxyphthalide, Eupatarone, 4,6-Dimethoxy-5-Methylcoumarin, Ocimarin, Polygonolide, Eugenitin","CNP0076029, CNP0095899, CNP0113825, CNP0156909, CNP0162458, CNP0212850, CNP0227800, CNP0259875, CNP0305561, CNP0332654",0,77956.10156,24542320,10,0,,,
Iowa State University,gta3619,2025-06-19_16h57m41s,C10H10N2O3,M+H,,C10H10N2O3+H+,207.0764186,0.706227,0.1,0.780775003,0.905963425,0.99840732,"2-(4-hydroxy-2-oxo-2,3-dihydro-1H-indol-3-yl)acetamide, Phyllurine","CNP0124652, CNP0235361",0,42410.01953,33855084,2,0,,,
Iowa State University,gta3619,2025-06-19_16h57m41s,C8H7NO3,M+H,,C8H7NO3+H+,166.0498695,0.7062057,0.1,0.7166826028746407,0.9870511953332296,0.9983083560399637,"Formylanthranilate, Phba, Mboa, 4-Hydroxy-2H-1,4-Benzoxazin-3(4H)-One, Hboa","CNP0131461, CNP0168416, CNP0215384, CNP0252582, CNP0291912",0,64889.12891,31316854,5,0,,,
Iowa State University,gta3619,2025-06-19_16h57m41s,C5H11NO2,M+H,,C5H11NO2+H+,118.08625502699999,0.6990666,0.1,0.7031785880318255,0.9966881675873579,0.9974556411114831,"1,4-Imino-1,2,4-Trideoxy-D-Arabinitol, Hval, Acidol, 3-Methylbutyl Nitrite","CNP0110769, CNP0152507, CNP0334080, CNP0341686",0,68718.44531,76621904,4,0,,,
Iowa State University,gta3619,2025-06-19_16h57m41s,C13H12O4,M+H,,C13H12O4+H+,233.08083529899997,0.69777966,0.1,0.7082387396003056,0.9868136815093053,0.9983974358974359,"1-(5-acetyl-6-methoxy-1-benzofuran-2-yl)ethan-1-one, Ancistronaphthoic Acid A, (-)-Goniobutenolide B, Methyl Piperate, Coniochaetone B, 6-Hydroxymusizin, Salfredin B11, 5-Acetonyl-7-Hydroxy-2-Methylchromone, Granulosin, Wettstein A, 2-(6-acetyl-5-hydroxy-2,3-dihydro-1-benzofuran-2-yl)prop-2-enal, Altholactone","CNP0115715, CNP0198720, CNP0210984, CNP0217968, CNP0229334, CNP0286576, CNP0288226, CNP0304228, CNP0308923, CNP0310390, CNP0313298, CNP0383570",0,31162.98828,16120983,12,1,,,C8H14N2O6+
Iowa State University,gta3619,2025-06-19_16h57m41s,C28H44N2O3,M+H,,C28H44N2O3+H+,457.3424697,0.68858767,0.1,0.7382828260355152,0.9429851493926038,0.9890804597701149,"N-{1-[1-(dimethylamino)ethyl]-2-hydroxy-9a,11a-dimethyl-6-oxo-1H,2H,3H,3aH,3bH,4H,5H,5aH,6H,9H,9aH,9bH,10H,11H,11aH-cyclopenta[a]phenanthren-7-yl}-3-methylbut-2-enamide",CNP0168461,0,18072.50977,279167.125,1,1,,,C21H30N2O2-O+C5H12N3O+H+
Iowa State University,gta3619,2025-06-19_16h57m41s,C8H19N,M+H,,C8H19N+H+,130.15902604299998,0.67857665,0.1,0.6858909032937768,0.9902499679249658,0.9990772000900292,6-methylheptan-2-amine,CNP0402006,0,153318.5156,52959992,1,0,,,
Iowa State University,gta3619,2025-06-19_16h57m41s,C14H8O6,M+H,,C14H8O6+H+,273.0393644,0.67049384,0.1,0.690443958,0.972151604,0.9989237800383312,"1,7-Dihydroxy-2,3-Methylenedioxyxanthone, Quinalizarin","CNP0110496, CNP0180200",0,45320.8125,8115365.5,2,0,,,
Iowa State University,gta3619,2025-06-19_16h57m41s,C11H10O3,M+H,,C11H10O3+H+,191.0702706,0.6675603,0.1,0.6770167603527739,0.987785203,0.9982252559726963,"Ekersenin, 7-Hydroxy-25-Dimethylchromone","CNP0182160, CNP0190075",0,31779.46289,22099294,2,0,,,
Iowa State University,gta3619,2025-06-19_16h57m41s,C15H10O2,M+H,,C15H10O2+H+,223.075356,0.66755825,0.1,0.6842935581811945,0.9770177964149391,0.9984912280701754,"Flavon, Tectoquinone, trideca-2,12-dien-4,6,8,10-tetrayn-1-yl acetate, 7-phenylhepta-2,4,6-triyn-1-yl acetate","CNP0216699, CNP0277651, CNP0293354, CNP0353050",0,19879.4375,11310606,4,1,,,C10H12N2O4+
Iowa State University,gta3619,2025-06-19_16h57m41s,C32H34O7,M+H,,C32H34O7+H+,531.2377298629999,0.6604305,0.1,0.6963269505466871,0.9511008981086404,0.997211563,"2-({4-hydroxy-2-[2-(3-hydroxyphenyl)ethyl]-6-methoxyphenyl}methyl)-5-[2-(4-hydroxy-3-methoxyphenyl)ethyl]-3-methoxyphenol, Nardoaristolone A","CNP0078999, CNP0121765",0,15020.36719,4045053.5,2,2,,,"C27H34N2O9+H+, C19H25ClO8-O+C5H12N3O+H+"
Iowa State University,gta3619,2025-06-19_16h57m41s,C29H48,M+H,,C29H48+H+,397.382878,0.65557116,0.1,0.6862800424367597,0.9575953621143598,0.9975540921919097,"2,6,10,19,23-pentamethyltetracosa-2,6,10,14,18,22-hexaene, 6,9a,11a-trimethyl-1-(6-methyl-5-methylideneheptan-2-yl)-1H,2H,3H,3aH,4H,5H,5aH,6H,7H,8H,9H,9aH,10H,11H,11aH-cyclopenta[a]phenanthrene, 6-{9a,11a-dimethyl-1H,2H,3H,3aH,3bH,4H,8H,9H,9aH,9bH,10H,11H,11aH-cyclopenta[a]phenanthren-1-yl}-3-ethyl-2-methylheptane","CNP0076224, CNP0128709, CNP0301439",0,12104.6582,2668450.5,3,0,,,
Iowa State University,gta3619,2025-06-19_16h57m41s,C15H10O5,M+H,,C15H10O5+H+,271.06009985500003,0.6554948,0.1,0.6702979133969813,0.9792741026955415,0.998612747,"Emodin, 4,5,6-trihydroxy-2-(phenylmethylidene)-2,3-dihydro-1-benzofuran-3-one, Purpurin 1-Methyl Ether, Thunberginol A, 4,6,4'-Trihydroxyaurone, 5,2',5'-Trihydroxyflavone, Prunetol, 3',4',7-Trihydroxyisoflavone, Norobtusifolin, 4',7,8-Trihydroxyisoflavone, 1,3-dihydroxy-2-methoxy-9,10-dihydroanthracene-9,10-dione, 1,3,6-trihydroxy-2-methyl-9,10-dihydroanthracene-9,10-dione, 3,5-Dihydroxy-2-(4-Hydroxyphenyl)Chromen-4-One, Morindone, ""3'4'7-Trihydroxyflavone, Sulfuretin, Desoxyerythrolaccin, Galangin, 1,4,6-trihydroxy-7-methyl-9,10-dihydroanthracene-9,10-dione, 5,7,3'-Trihydroxyisoflavone, Apigenin, Millettilone B, Helminthosporin, 5,7,2'-Trihydroxyflavone, Resokaempferol, Thunberginol F, 2,8-dihydroxy-1-(hydroxymethyl)-9,10-dihydroanthracene-9,10-dione, 5,6,7-Trihydroxyisoflavone, 2'-Hydroxydaidzein, 6,7-dihydroxy-2-(4-hydroxyphenyl)-4H-chromen-4-one, 4-{4,6,10-trioxatricyclo[7.3.0.0??,???]dodeca-1(9),2,7,11-tetraen-11-yl}benzene-1,3-diol, Aloeemodin, 6,7-dihydroxy-2-methoxy-1,4-dihydrophenanthrene-1,4-dione, Baicalein, Norwogonin, Henine, 5,8,2'-Trihydroxyflavone","CNP0191322, CNP0103346, CNP0109483, CNP0141072, CNP0144731, CNP0159786, CNP0174866, CNP0191283, CNP0204039, CNP0206647, CNP0208007, CNP0211140, CNP0222623, CNP0230375, CNP0232047, CNP0234074, CNP0234106, CNP0236338, CNP0250696, CNP0250875, CNP0251015, CNP0254602, CNP0257097, CNP0270856, CNP0281946, CNP0283104, CNP0288711, CNP0300167, CNP0301749, CNP0310402, CNP0311220, CNP0316445, CNP0320488, CNP0329318, CNP0330352, CNP0331306, CNP0382688",0,36622.46875,12144604,37,0,,,
Iowa State University,gta3619,2025-06-19_16h57m41s,C37H66O4,M+H,,C37H66O4+H+,575.5033870269999,0.64242816,0.1,0.6786724885043643,0.9506459427263709,0.9957390648567119,"Diepoxyrollin, Montecristin, Dieporeticanin 1, Dieporeticanin 2","CNP0114858, CNP0193108, CNP0360138, CNP0425052",0,8910.207031,2086010.125,4,1,,,C30H52O3-O+C5H12N3O+H+
